"","year_commencing","yQ","operator","region","ppm","p_journey_millions","p_km_billions","trains_planned","yrly_stations_managed","yrly_fte","p_journeys_per_fte","p_km_per_fte","trains_planned_per_fte","p_journeys_per_station","p_km_per_station","trains_planned_per_station"
"278",2024,2024 Q2,"Govia Thameslink Railway","lse",83.8884273567744,72.1924843371428,1.99515123728637,267399,236,7227.1,9989.13593794784,276065.259548971,36.9994880380789,305900.357360775,8454030.66646767,1133.04661016949
"279",2024,2024 Q2,"Great Western Railway","mutli",85.4713894435401,21.74507094,1.55179450255509,138583,197,6215,3498.80465647627,249685.358415944,22.2981496379726,110381.070761421,7877129.45459437,703.467005076142
"280",2024,2024 Q2,"Greater Anglia","mutli",94.6908537190903,19.9395680319915,0.880849186692921,107889,134,2712.67,7350.53214434174,324716.676445318,39.7722539048244,148802.746507399,6573501.39323075,805.141791044776
"281",2024,2024 Q2,"London North Eastern Railway","mutli",82.8707623796531,6.55309832,1.60879523608197,13666,11,3211.95,2040.22426251965,500878.044826965,4.25473621943056,595736.210909091,146254112.371088,1242.36363636364
"282",2024,2024 Q2,"London Overground","lse",92.7894183844455,46.1852479383999,0.317799980568379,136236,82,1506,30667.4953110225,211022.563458419,90.4621513944223,563234.730956096,3875609.51912657,1661.41463414634
"283",2024,2024 Q2,"Merseyrail","regional",91.4901168348684,7.41938668,0.134081904087014,49912,67,1187.7,6246.85247116275,112892.0637257,42.0240801549213,110737.114626866,2001222.44905991,744.955223880597
"284",2024,2024 Q2,"Northern Trains","regional",83.0043249715332,21.53386224,0.6472931749729,202115,465,6957.38,3095.1108377004,93036.9154729079,29.0504471510827,46309.3811612903,1392028.33327505,434.655913978495
"285",2024,2024 Q2,"ScotRail","regional",91.1553934052547,21.3698898999999,0.676295150000279,183878,358,5398,3958.85326046682,125286.244905572,34.0640978140052,59692.4298882679,1889092.59776614,513.625698324022
"286",2024,2024 Q2,"South Western Railway","lse",87.3002890696701,40.28617089,1.20941458309989,137288,187,5284.91,7622.86791828054,228842.985613736,25.9773581763928,215434.068930481,6467457.66363578,734.160427807487
"287",2024,2024 Q2,"Southeastern","lse",89.0538105933786,33.41015901,0.920534031583372,138844,165,4491,7439.35849699399,204973.064258155,30.916054330884,202485.812181818,5578994.13080832,841.478787878788
"288",2024,2024 Q2,"TfW Rail","regional",85.7170473494701,7.61065649,0.296580940414133,90896,248,3327,2287.54327923054,89143.6550688708,27.3207093477607,30688.1310080645,1195890.88876667,366.516129032258
"289",2024,2024 Q2,"TransPennine Express","regional",88.1780731626936,6.21891098889507,0.486517252545036,26009,19,1767.5,3518.47863586708,275257.285739766,14.7151343705799,327311.104678688,25606171.1865808,1368.89473684211
"290",2024,2024 Q2,"Heathrow Express","lse",89.3116557292636,1.130597,0.029112311973888,13040,3,147.5,7665.06440677966,197371.606602631,88.406779661017,376865.666666667,9704103.991296,4346.66666666667
"291",2024,2024 Q2,"Hull Trains","longdistance",83.7649284616294,0.38736382,0.0881083262049408,1208,0,120,3228.03183333333,734236.05170784,10.0666666666667,NA,NA,NA
"292",2024,2024 Q3,"Avanti West Coast","longdistance",67.7876746222069,8.9098984,1.75127607744705,22518,16,3288.28,2709.5923704794,532581.19060635,6.84795698663131,556868.65,109454754.840441,1407.375
"293",2024,2024 Q3,"c2c","lse",92.7533100685262,9.39614102,0.221588949150074,30416,25,638.33,14719.8800307051,347138.547694882,47.6493349834725,375845.6408,8863557.96600296,1216.64
"294",2024,2024 Q3,"Caledonian Sleeper","regional",94.927536231884,0.0748995099999999,0.047955122786926,552,0,257.2,291.211158631415,186450.710680117,2.14618973561431,NA,NA,NA
"295",2024,2024 Q3,"Chiltern Railways","lse",89.6332429626792,5.74328506,0.304907267969441,28349,35,913,6290.56414019715,333961.9583455,31.0503833515882,164093.858857143,8711636.22769831,809.971428571429
"296",2024,2024 Q3,"CrossCountry","longdistance",79.3140464105384,9.08209909,0.823097928033089,21559,0,1880.5,4829.61929805903,437701.63681632,11.4645041212443,NA,NA,NA
"297",2024,2024 Q3,"East Midlands Railway","mutli",79.2476751231592,7.90476517,0.645496137961931,43382,102,2453.76,3221.49076111763,263064.088566906,17.6798056859677,77497.697745098,6328393.5094307,425.313725490196
"298",2024,2024 Q3,"Elizabeth line","lse",89.3778772648561,61.0073036870499,0.59835087196252,91326,27,1287,47402.7223675601,464919.09243397,70.960372960373,2259529.76618703,22161143.4060193,3382.44444444444
"299",2024,2024 Q3,"Govia Thameslink Railway","lse",81.9596067669294,75.8955656985714,2.13723147910374,283598,236,7227.1,10501.5242211359,295724.630779115,39.2409126759004,321591.380078692,9056065.58942263,1201.68644067797
"300",2024,2024 Q3,"Great Western Railway","mutli",82.6084293126943,22.92465678,1.63900604901394,142255,197,6215,3688.60125181014,263717.787451961,22.8889782783588,116368.816142132,8319827.65996924,722.106598984772
"301",2024,2024 Q3,"Greater Anglia","mutli",94.4458606347365,20.42163142,0.921318308559982,109841,134,2712.67,7528.24022826219,339635.233389974,40.4918401427376,152400.234477612,6875509.765373,819.708955223881
"302",2024,2024 Q3,"London North Eastern Railway","mutli",78.3320568814555,6.55746330999999,1.54831612832886,13803,11,3211.95,2041.58324693722,482048.639713837,4.29738943632373,596133.028181817,140756011.66626,1254.81818181818
"303",2024,2024 Q3,"London Overground","lse",92.7666732211098,44.9769834586001,0.309493767529699,133679,82,1506,29865.1948596282,205507.149754116,88.7642762284197,548499.798275611,3774314.23816706,1630.23170731707
"304",2024,2024 Q3,"Merseyrail","regional",91.8797389032522,7.36277643999999,0.133518321747866,52548,67,1187.7,6199.18871768964,112417.54799012,44.2434958322809,109892.185671642,1992810.77235621,784.298507462687
"305",2024,2024 Q3,"Northern Trains","regional",79.3252006040328,22.40223581,0.674094456699586,212287,465,6957.38,3219.92413954678,96889.1244548359,30.5124917713277,48176.8512043011,1449665.49827868,456.531182795699
"306",2024,2024 Q3,"ScotRail","regional",90.4191834798645,21.1987217,0.692488727487786,145167,358,5398,3927.14370137088,128286.166633528,26.89273805113,59214.306424581,1934326.05443516,405.494413407821
"307",2024,2024 Q3,"South Western Railway","lse",84.8478318658922,41.3567613899999,1.26445476899402,141873,187,5284.91,7825.44289117504,239257.578462835,26.8449226193067,221159.151818181,6761790.20852417,758.679144385027
"308",2024,2024 Q3,"Southeastern","lse",86.3322442744428,34.44209108,0.97526177301206,142893,165,4491,7669.13629035849,217159.156760646,31.8176352705411,208739.945939394,5910677.4121943,866.018181818182
"309",2024,2024 Q3,"TfW Rail","regional",82.2491974255462,7.97834021,0.32057901347624,91936,248,3327,2398.05837391043,96356.7819285362,27.6333032762248,32170.7266532258,1292657.31240419,370.709677419355
"310",2024,2024 Q3,"TransPennine Express","regional",85.3188479720669,6.98770912330433,0.551294168851418,27167,19,1767.5,3953.44221969128,311906.177567988,15.370297029703,367774.164384438,29015482.5711273,1429.84210526316
"311",2024,2024 Q3,"Heathrow Express","lse",86.7595818815331,1.017137,0.026190773250048,13612,3,147.5,6895.84406779661,177564.564407105,92.2847457627119,339045.666666667,8730257.750016,4537.33333333333
"312",2024,2024 Q3,"Hull Trains","longdistance",80.4473219540906,0.411276859999999,0.0928276701118272,1214,0,120,3427.30716666666,773563.91759856,10.1166666666667,NA,NA,NA
"313",2024,2024 Q4,"Avanti West Coast","longdistance",61.2116785439327,9.00471777,1.62918326156218,21710,16,3288.28,2738.42792280463,495451.500955569,6.60223581933412,562794.860625,101823953.847636,1356.875
"314",2024,2024 Q4,"c2c","lse",91.6339971773561,9.5303353,0.22011918938102,29152,25,638.33,14930.1071546066,344836.039949587,45.6691679852114,381213.412,8804767.5752408,1166.08
"315",2024,2024 Q4,"Caledonian Sleeper","regional",90.1183594825213,0.06624496,0.0440697522706214,519,0,257.2,257.562052877138,171344.293431654,2.01788491446345,NA,NA,NA
"316",2024,2024 Q4,"Chiltern Railways","lse",87.7336182863672,6.09166927,0.32651153470679,27005,35,913,6672.14596933187,357624.901102727,29.578313253012,174047.693428571,9328900.99162257,771.571428571429
"317",2024,2024 Q4,"CrossCountry","longdistance",70.8559584083727,10.27611219,0.859055659094856,21021,0,1880.5,5464.56378090933,456823.004038743,11.1784099973411,NA,NA,NA
"318",2024,2024 Q4,"East Midlands Railway","mutli",76.4507180657774,8.20810221,0.633880373278648,41868,102,2453.76,3345.11207697574,258330.225155944,17.06279342723,80471.5902941176,6214513.46351616,410.470588235294
"319",2024,2024 Q4,"Elizabeth line","lse",90.1016997064711,63.2770257271443,0.618469862805931,86923,27,1287,49166.2981562893,480551.563951772,67.5392385392385,2343593.54544979,22906291.2150345,3219.37037037037
"320",2024,2024 Q4,"Govia Thameslink Railway","lse",79.7733969434109,75.3714624361938,2.02430100454275,273152,236,7227.1,10429.0050554432,280098.657074449,37.7955196413499,319370.603543194,8577546.62941843,1157.42372881356
"321",2024,2024 Q4,"Great Western Railway","mutli",78.650321137144,22.53045013,1.51941917513194,137658,197,6215,3625.17298954143,244476.134373603,22.1493161705551,114367.76715736,7712787.69102508,698.771573604061
"322",2024,2024 Q4,"Greater Anglia","mutli",93.4110667840364,21.5643227289309,0.942306207745471,108895,134,2712.67,7949.48251314421,347372.222845194,40.143106238503,160927.781559186,7032135.87869754,812.649253731343
"323",2024,2024 Q4,"London North Eastern Railway","mutli",78.7171437748008,6.64732133,1.45005287251207,13788,11,3211.95,2069.55940472299,451455.618086231,4.29271937607995,604301.939090909,131822988.410188,1253.45454545455
"324",2024,2024 Q4,"London Overground","lse",91.9897683869716,44.9589853935752,0.312275077001791,135546,82,1506,29853.2439532372,207353.96879269,90.003984063745,548280.309677746,3808232.64636331,1653
"325",2024,2024 Q4,"Merseyrail","regional",91.0183694739178,7.80545240999999,0.141978849988757,50853,67,1187.7,6571.90570851224,119541.003610977,42.8163677696388,116499.289701492,2119087.31326503,759
"326",2024,2024 Q4,"Northern Trains","regional",72.7265165740284,24.4492531499999,0.712588491036576,206101,465,6957.38,3514.14658247787,102421.959277282,29.6233639674705,52579.0390322579,1532448.36782059,443.227956989247
"327",2024,2024 Q4,"ScotRail","regional",85.4550438289802,21.8460733099999,0.654891609852057,178763,358,5398,4047.06804557242,121321.157808829,33.1165246387551,61022.5511452511,1829306.17277111,499.337988826816
"328",2024,2024 Q4,"South Western Railway","lse",76.1108537809253,43.16086114,1.2472656327041,140638,187,5284.91,8166.81100340403,236005.084798814,26.6112384127639,230806.744064171,6669869.69360481,752.07486631016
"329",2024,2024 Q4,"Southeastern","lse",79.2282577905147,35.36284982,0.95971666374296,138181,165,4491,7874.15938989089,213697.76525116,30.7684257403696,214320.301939394,5816464.62874521,837.460606060606
"330",2024,2024 Q4,"TfW Rail","regional",77.4643117424701,8.02767459,0.300321191698767,86048,248,3327,2412.88686203787,90267.8664558963,25.863540727382,32369.6556048387,1210972.54717245,346.967741935484
"331",2024,2024 Q4,"TransPennine Express","regional",80.7914539809503,7.4216032330506,0.546816187651232,27147,19,1767.5,4198.92686452651,309372.666280754,15.358981612447,390610.696476347,28779799.3500648,1428.78947368421
"332",2024,2024 Q4,"Heathrow Express","lse",88.18968286496,1.114926,0.028708791496704,12897,3,147.5,7558.82033898305,194635.874553925,87.4372881355932,371642,9569597.165568,4299
"333",2024,2024 Q4,"Hull Trains","longdistance",76.1450854171824,0.38306711,0.0859461779161497,1154,0,120,3192.22591666667,716218.149301247,9.61666666666667,NA,NA,NA
