"","year_commencing","yQ","operator","region","ppm","p_journey_millions","p_km_billions","trains_planned","number_of_trains_part_cancelled","number_of_trains_full_cancelled","cancellations","quarterly_cancellations_percent","yrly_passenger_journeys","yrly_passenger_k_ms","yrly_complaints_per_100k","yrly_stations_managed","yrly_fte","yrly_cancellations_percentage","yrly_on_time_percentage","yrly_complaints_closed","yrly_priv_track_and_signalling","yrly_priv_rolling_stock","yrly_priv_stations_and_depot","yrly_priv_other_investment","yrly_priv_total_investment","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators","yrly_gov_operational_funding_passenger_transport_executive_grants","yrly_gov_operational_funding_payments_to_infrastructure_managers","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant","yrly_gov_miscellaneous","yrly_gov_total_investment","yrly_priv_track_and_signalling_roll_1","yrly_priv_track_and_signalling_roll_3","yrly_priv_track_and_signalling_roll_5","yrly_priv_track_and_signalling_roll_10","yrly_priv_rolling_stock_roll_1","yrly_priv_rolling_stock_roll_3","yrly_priv_rolling_stock_roll_5","yrly_priv_rolling_stock_roll_10","yrly_priv_stations_and_depot_roll_1","yrly_priv_stations_and_depot_roll_3","yrly_priv_stations_and_depot_roll_5","yrly_priv_stations_and_depot_roll_10","yrly_priv_other_investment_roll_1","yrly_priv_other_investment_roll_3","yrly_priv_other_investment_roll_5","yrly_priv_other_investment_roll_10","yrly_priv_total_investment_roll_1","yrly_priv_total_investment_roll_3","yrly_priv_total_investment_roll_5","yrly_priv_total_investment_roll_10","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_1","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_3","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_5","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_10","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_1","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_3","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_5","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_10","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_1","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_3","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_5","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_10","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_1","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_3","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_5","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_10","yrly_gov_miscellaneous_roll_1","yrly_gov_miscellaneous_roll_3","yrly_gov_miscellaneous_roll_5","yrly_gov_miscellaneous_roll_10","yrly_gov_total_investment_roll_1","yrly_gov_total_investment_roll_3","yrly_gov_total_investment_roll_5","yrly_gov_total_investment_roll_10","p_journeys_per_fte","p_km_per_fte","trains_planned_per_fte","p_journeys_per_station","p_km_per_station","trains_planned_per_station"
"160",2022,2022 Q4,"South Western Railway","lse",82.2178714961575,34.12220779,0.958133644989776,115854,2772,2247,3634,3.1,138.36236428,4.01591785839805,17.7591645877591,187,5265.06,2.7,67.7848816,24572,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,6480.87729104702,181979.625111542,22.0043076432177,182471.699411765,5123709.33149613,619.540106951872
"161",2022,2022 Q4,"Southeastern","lse",79.7113636651993,28.7140071,0.760567081470831,121040,3231,3135,4751,3.9,117.51702986,3.14509289715118,23.7012457115209,164,4555.72,2.8,65.2873844,27853,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,6302.84721185674,166947.723185541,26.5687970287902,175085.409146341,4637604.15530994,738.048780487805
"162",2022,2022 Q4,"TfW Rail","regional",80.9065137709157,5.92065182,0.2355691754279,74909,2646,2481,3804,5.1,23.15811445,0.977299731555713,74.8333809188856,248,2769,4.5,59.7545236,17330,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2138.19133983387,85073.7361603106,27.0527266161069,23873.5960483871,949875.707370565,302.052419354839
"163",2022,2022 Q4,"TransPennine Express","regional",80.2365832790411,4.76926553094329,0.341475970164906,18200,695,1029,1376,7.6,19.2084985270031,1.39074509529489,89.2573668675755,19,1569.5,6.6,52.2345459,17145,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,3038.71648992882,217569.907718959,11.5960496973558,251013.975312805,17972419.4823635,957.894736842105
"164",2022,2022 Q4,"Heathrow Express","lse",86.7316378847075,1.118263,0.028794717591552,12295,44,648,670,5.5,4.710825793,0.121301427619468,22.9046890590463,3,183,4.3,79.0822221,1079,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,6110.72677595628,157348.183560393,67.1857923497268,372754.333333333,9598239.197184,4098.33333333333
"165",2022,2022 Q4,"Hull Trains","longdistance",79.2162778009563,0.27219732,0.0609651492429196,1113,18,25,33,3,1.14998187,0.261033564777891,148.524080644854,0,101,2.7,53.0680339,1708,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2695.02297029703,603615.339038808,11.019801980198,NA,NA,NA
"166",2023,2023 Q1,"Avanti West Coast","longdistance",68.6794679517124,6.82335234999999,1.25560602439709,20337,534,1082,1349,6.6,32.75464332,6.30690588099095,124.327410932711,16,3297,6.9,43.5230187,40723,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,2069.56395207764,380832.885774064,6.16833484986351,426459.521874999,78475376.5248181,1271.0625
"167",2023,2023 Q1,"c2c","lse",94.1438287177814,8.76325619999999,0.20399281621602,26062,401,213,414,1.6,35.78687469,0.834592103059587,11.0738924097985,25,639.26,1.4,79.6871924,3963,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,13708.438194162,319107.743666145,40.7690141726371,350530.248,8159712.6486408,1042.48
"168",2023,2023 Q1,"Caledonian Sleeper","regional",89.0853966649823,0.07413224,0.0507317585588352,495,11,6,11,2.2,0.30591622,0.203723476549021,235.031669782008,0,198,3,69.2141757,719,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,374.405252525253,256221.0028224,2.5,NA,NA,NA
"169",2023,2023 Q1,"Chiltern Railways","lse",91.6316154851355,4.72064625,0.251013013104775,24488,382,400,591,2.4,21.07063125,1.12523255299699,12.1116447329977,35,866,2.2,77.8823444,2552,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,5451.09266743649,289853.363862327,28.2771362586605,134875.607142857,7171800.37442214,699.657142857143
"170",2023,2023 Q1,"CrossCountry","longdistance",84.8669916803561,6.9165415,0.597208378479609,18871,623,551,862,4.6,32.7624308,2.79242990477624,37.8085499077194,0,1854,8.4,47.2132786,12387,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,3730.60490830636,322118.866493856,10.1785329018339,NA,NA,NA
"171",2023,2023 Q1,"East Midlands Railway","mutli",84.4195492833057,6.59191621,0.56482730212563,38406,583,550,841,2.2,28.94134719,2.4027049474475,70.2800732338683,102,2409.74,3.4,51.9806206,20340,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,2735.53006133442,234393.462417369,15.9378190178194,64626.6295098039,5537522.56985912,376.529411764706
"172",2023,2023 Q1,"Elizabeth line","lse",91.1923494257755,44.54497293591,0.418374878644881,75341,1135,1763,2330,3.1,220.272284351831,2.15855856147883,0.699134711628161,29,1277.114286,4.1,80.873344,1540,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,34879.3944474833,327593.92266706,58.9931541960686,1536033.54951414,14426719.9532718,2597.96551724138
"173",2023,2023 Q1,"Govia Thameslink Railway","lse",83.232421875,63.1479768599999,1.67423465147165,253440,6705,7775,11128,4.4,278.95759649,7.60457398593911,11.073726038899,235,7244.51,4.4,68.81162,30891,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,8716.66639427648,231103.918894673,34.983732509169,268714.795148936,7124402.77221979,1078.46808510638
"174",2023,2023 Q1,"Great Western Railway","mutli",86.2945379941921,18.83118623,1.2989767924608,126121,1770,3079,3964,3.1,82.6071773199999,5.84055591367653,58.2189121578379,194,6185,4.6,60.1380303,48093,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,3044.65420048504,210020.499993662,20.3914308811641,97067.970257732,6695756.66216907,650.10824742268
"175",2023,2023 Q1,"Greater Anglia","mutli",95.1046435922207,16.7840673550892,0.720108143749417,95228,592,732,1028,1.1,76.3586929632613,3.3359692049101,16.9646696365437,134,2792,1.6,86.2252232,12954,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,6011.48544236719,257918.389595063,34.1074498567335,125254.233993203,5373941.37126431,710.65671641791
"176",2023,2023 Q1,"London North Eastern Railway","mutli",82.6842479835521,6.04115956,1.40983646098192,12646,273,311,447,3.5,24.1707700799999,5.64118859435497,88.5532398395146,11,3240,4.8,56.6342137,21404,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,1864.55541975309,435134.710179605,3.90308641975309,549196.323636364,128166950.998356,1149.63636363636
"177",2023,2023 Q1,"London Overground","lse",93.4081875759255,41.5502956957694,0.28580981646765,127181,2777,2492,3880,3.1,181.389152157699,1.25279394976917,0.438284203075621,82,1505,3,73.372562,795,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,27608.1698975212,189906.854795781,84.5056478405316,506710.923119139,3485485.56667866,1550.98780487805
"178",2023,2023 Q1,"Merseyrail","regional",94.8483417296389,6.02717314999999,0.106764806236239,47640,858,637,1066,2.2,28.28493223,0.511049852402411,6.16936249240574,66,1225,3.1,70.7059931,1745,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,4920.14134693877,87154.9438663176,38.8897959183673,91320.8053030302,1617648.57933695,721.818181818182
"179",2023,2023 Q1,"Northern Trains","regional",83.0576527769773,21.00213234,0.630109831629358,195199,3595,6358,8156,4.2,85.06910822,2.767864958524,18.4837955034578,465,6912.1,5.3,58.7705117,15724,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,3038.45898352165,91160.4044544144,28.2401874972874,45165.876,1355074.9067298,419.782795698925
"180",2023,2023 Q1,"ScotRail","regional",90.7610824656579,16.83705557,0.514351109808011,172948,1617,3027,3836,2.2,81.14871722,2.5330030792429,16.9996525793511,357,4968,2.3,69.7907418,13795,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,3389.10136272142,103532.832086959,34.8123993558776,47162.6206442577,1440759.41122692,484.448179271709
"181",2023,2023 Q1,"South Western Railway","lse",85.459579417024,34.80731799,0.978498696923447,128762,2445,2935,4158,3.2,153.248915019999,4.52341124183697,15.3997827631733,187,5217.23,3.3,67.3759386,23600,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,6671.60887865783,187551.382040555,24.6801463611917,186135.390320856,5232613.3525318,688.566844919786
"182",2023,2023 Q1,"Southeastern","lse",83.7140758951458,29.41099766,0.77001089142422,126299,3307,2335,3988,3.2,128.37477433,3.49607716398648,19.4041236917515,164,4481,2.1,67.6519028,24910,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,6563.48977014059,171839.074185276,28.1854496764115,179335.351585366,4695188.3623428,770.115853658537
"183",2023,2023 Q1,"TfW Rail","regional",81.3662386183846,5.39226493,0.222891826335425,78691,2731,3237,4602,5.8,26.24608972,1.06732859983744,93.3929597189538,248,2993.4,5.1,60.2564817,24512,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,1801.38468965056,74461.0898427958,26.2881673013964,21743.00375,898757.364255746,317.302419354839
"184",2023,2023 Q1,"TransPennine Express","regional",80.3731315326115,4.47821611854148,0.309134343170304,20020,673,1156,1493,7.5,23.4696351197502,1.77787058737231,64.8966203449102,19,1602,4.8,47.6763911,15231,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,2795.390835544,192967.754787955,12.4968789013733,235695.585186394,16270228.5879107,1053.68421052632
"185",2023,2023 Q1,"Heathrow Express","lse",88.0494984313877,1.112708793,0.0286516995355008,12910,28,471,485,3.8,4.537829,0.116846845986816,27.9428775302022,3,142,3.6,73.742799,1268,33.165361868915,389.175448756468,73.4715764368114,99.6137694789695,595.426156541164,3997.3,158.1,8568.7,2319.9,222.9,15266.9,64.9019452016957,94.1590723420072,145.006354091419,169.01460590897,865.20147953052,1475.3705291226,2917.11149533842,8060.98937435937,160.369338374961,335.390566819066,627.176461210733,836.842647228381,224.282771706786,316.983724832612,538.203617727418,1337.59511145355,1314.75553481396,2221.90389311628,4227.49792836799,10404.4417389503,8581,16460.8,30335.5,27062.4,290.4,419.9,684.3,1471.8,16694.5,24500.1,39312.1,65537.2,4495.5,6623.3,10899.9,31992.2,508.7,742.7,1260.4,2851.2,30570.1,48746.8,82492.2,128914.8,7835.97741549296,201772.531940146,90.9154929577465,370902.931,9550566.5118336,4303.33333333333
